episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,ent_coef_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,ent_coef_auction,grad_norm_auction
53,26.017199971178343,25.985917094704856,25.98833391701437,-9.599485125675702,-4.85722573273506e-17,-35.58781904269007,0.0,0.0024168223096248205,0.9488034043822609,-1.768696595617408,2.7174999999996743,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.262683738832888,46.0,0.0001994564270424047,0.0001994564270424047,-0.07447789111377104,0.0011240287769950278,4.770478847234146,0.5527957717577616,30.0,0.00019945642704240473,0.00019945642704240473,-0.17141722726325195,0.001151772328497221,1.2400062561035157
54,24.184008001231632,22.49910495235244,22.584157566398755,9.691962246754859,0.0,-12.892195319643886,-0.10721277751541436,0.19226539156098524,0.7121184613873339,-12.980381538611226,13.692499999998557,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.165734401116004,39.0,0.00019792618661593412,0.00019792618661593412,-0.14838553879123467,0.0011316866775114948,4.137341737747192,0.6962660670280456,30.0,0.00019792618661593412,0.00019792618661593412,-0.13737776776154836,0.0011595387904283902,1.5230255802472432
55,14.331451395275508,14.294256342288065,14.286761423306599,-1.4124589343630936,0.0,-15.699220357669697,-0.003044134598127357,-0.0044507843833732595,0.6786019026084631,1.9286019026082801,-1.249999999999826,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,5.49522112346277,41.0,0.00019640768627624596,0.00019640768627624596,-0.2086819679726188,0.001138856495367136,4.5456718787914365,0.5837295681238175,30.0,0.000196407686276246,0.000196407686276246,-0.15760086004932722,0.0011671826670256755,1.3593281735976537
56,15.515516058267167,12.769065423684406,11.641911364365178,1.1240570436258441,0.0,-10.517854320739337,-1.3099692650105794,0.18281520569028376,0.6525812429741933,-16.572418757027478,17.225000000001664,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.859133431785985,38.0,0.0001949008359527637,0.0001949008359527637,-0.16826000902801752,0.0011457601243532018,4.310415104815834,0.5967999388774236,30.0,0.0001949008359527637,0.0001949008359527637,-0.15577833484858275,0.0011747310442539554,1.2663907051086425
57,11.287255376983012,10.586275605957878,10.617770914479289,-3.0617415380320887,0.0,-13.679512452511378,-0.08208672292255415,0.11358203144338198,0.9000465302863887,-8.372453469713248,9.272499999999635,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.498639112863785,39.0,0.00019340554626593685,0.00019340554626593685,-0.2829517485239567,0.0011525674609658427,4.40780938282991,0.5905228599905967,30.0,0.00019340554626593685,0.00019340554626593685,-0.15536768461267153,0.0011820049257948995,1.5463017066319784
58,10.043358717131923,10.040214356513538,9.944771319226426,-0.2908580005846954,0.0,-10.235629319811126,-0.09544303729114745,0.0,0.5607459869126217,0.5607459869126137,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.940085728963216,48.0,0.0001919217285219398,0.0001919217285219398,-0.18245089954386154,0.001161160658133061,4.229157490034898,0.6058461725711822,30.0,0.0001919217285219398,0.0001919217285219398,-0.14123941510915755,0.0011887092958204448,1.585409927368164
59,5.448041916384682,5.3988341268605495,4.761246046513613,10.281976763507021,0.0,5.520730716993405,-0.6672425554552177,0.02965447510517706,0.3182828837664857,2.218282883766909,-1.9000000000004533,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.785776461873736,42.0,0.0001904492947074107,0.0001904492947074107,-0.2729783035105183,0.001170281004825873,4.331658252647945,0.6370181476076444,30.0,0.00019044929470741072,0.00019044929470741072,-0.18823780392607053,0.0011956014786846936,1.4646921823422114
60,29.749209833536952,29.740251091445142,29.35917801178813,-5.94521048277536,0.0,-35.30438849456348,-0.3822244471363092,0.0011513674782755068,0.8365063175598237,0.946506317560067,-0.1100000000002197,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,4.607027530670166,46.0,0.00018898815748423097,0.00018898815748423097,-0.2898993593357179,0.0011791724701533499,4.595649993937949,0.5978316468497117,30.0,0.00018898815748423097,0.00018898815748423097,-0.15481050523618858,0.001202456292230636,1.4142685661713281
61,4.490790138554075,4.490325336899739,4.476310007615903,-5.949818431766804,0.0,-10.426128439382705,-0.017225996782286757,0.0032106674999998613,0.9702972663252183,-0.21559259132374065,1.1858898576489625,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.292607818331037,49.0,0.0001875382301843446,0.0001875382301843446,-0.3104000354603845,0.0011892388337196745,4.736231193250539,0.5385016282399495,30.0,0.00018753823018434463,0.00018753823018434463,-0.1875140255317092,0.001209021988324821,1.6339408616224924
62,8.20997895055452,8.184467352923576,8.135131455636198,3.046627893916119,-2.220446049250313e-16,-5.0885035617200804,-0.017093157288371685,-0.032242740000005266,0.5988636552625337,1.5972350368979429,-0.9983713816353806,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1353037595748905,30.0,0.0001860994268046179,0.0001860994268046179,-0.3722485149900118,0.0011974515820232531,4.180695637067159,0.49030350148677826,30.0,0.0001860994268046179,0.0001860994268046179,-0.21107176051785548,0.0012157777634759744,1.3445671757062276
63,17.359799287063055,17.290670067081134,16.975254090392692,5.878971776138006,0.0,-11.096282314254692,-0.3278544916919941,0.012438515000001281,0.004531119437970688,2.6292436171249194,-2.624712497686941,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.703527225030435,37.0,0.00018467166200173744,0.00018467166200173744,-0.2988678583422223,0.0012038124479806505,4.954433544262035,0.480245079100132,30.0,0.00018467166200173744,0.00018467166200173744,-0.2281251907348633,0.0012224650204492112,1.330808651447296
64,9.459899361347198,9.079490253719824,8.964178972501754,5.7899961216922415,-5.551115123125783e-17,-3.1741828508095193,-0.18906860508771217,0.07375732387159975,0.8447685886359011,-6.167731411364908,7.012500000000799,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,4.167284038331774,36.0,0.00018325485108714856,0.00018325485108714856,-0.3394368113949895,0.0012116071819845173,4.48500230577257,0.5418320372700691,30.0,0.00018325485108714856,0.00018325485108714856,-0.19716071349879105,0.001229044795036316,1.650715039173762
65,78.07284355498996,77.51296924584844,77.22782844636689,10.601543152363956,0.0,-66.62628529400293,-0.24148580098619732,-0.043654998494037166,0.9725250809528063,-7.482474919046007,8.454999999998819,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,2.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.002837613776878,54.0,0.00018184891002203166,0.00018184891002203166,-0.3819328843857403,0.0012198616836771922,5.0245942694169505,0.42861536592245103,30.0,0.00018184891002203166,0.00018184891002203166,-0.24581409643093746,0.0012354916504894694,1.4180455048878988
66,-5.086438217532355,-6.824085220811619,-7.748919354272665,-0.7336351457189015,0.0,7.01528420855376,-1.057542508460017,0.13270837500001081,0.989643594237009,-13.181983929891828,14.171627524128828,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,4.4516697040824,43.0,0.00018045375541231749,0.00018045375541231749,-0.2916545236136678,0.0012285865729588063,4.464993232904479,0.4189964478214582,30.0,0.00018045375541231749,0.00018045375541231749,-0.27372132390737536,0.00124219551604862,1.15073650876681
67,-1.9623148956889054,-3.4063346513724913,-5.250616606700896,11.48496537781136,-3.552713678800501e-15,16.735581984512258,-2.0821289605144173,0.23784700518916532,0.275981873738786,12.01673730961772,-11.74075543587891,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,4.307806513526223,33.0,0.00017906930450374052,0.00017906930450374052,-0.4246265531489343,0.0012356676408230808,4.7931371457649,0.5564441204071044,30.0,0.00017906930450374052,0.00017906930450374052,-0.2172722013046344,0.0012488061600985625,1.8340725779533387
68,34.83382321886516,33.591179717506186,33.680131453232185,-7.040524762491346,0.0,-40.72065621572352,-0.029565006772401148,0.1185167425000052,0.9776079222139771,-11.147392077786531,12.125000000000497,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,3.6870683908462523,40.0,0.0001776954751769305,0.0001776954751769305,-0.43055811114609244,0.001242372891283594,4.351370251178741,0.5296698023875555,30.0,0.0001776954751769305,0.0001776954751769305,-0.21262958608567714,0.0012553970290658375,1.4634192367394765
69,30.348864971704447,30.312896816285352,30.329047763983052,4.459229803230948,0.0,-25.869817960752105,-0.007690662302877627,0.02384161000000139,0.049014544527537396,-1.8965272320506352,1.9455417765781442,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.444687115840423,39.0,0.0001763321859425413,0.0001763321859425413,-0.41213278224070865,0.0012500788777684553,4.827537261522734,0.523758739233017,30.0,0.0001763321859425413,0.0001763321859425413,-0.25963296964764593,0.0012622248575401803,1.3860932608445486
70,16.43611686082701,16.33483096138179,16.37712968137859,2.0183109267397747,1.7763568394002505e-15,-14.358818754638824,0.0,0.042298719999997174,0.8799554292948955,-3.1825445707046764,4.062499999999581,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.807746782898903,32.0,0.00017497935593641746,0.00017497935593641746,-0.45877512637525797,0.0012576368826557882,4.67243592441082,0.4074952562650045,30.0,0.00017497935593641746,0.00017497935593641746,-0.26584648340940475,0.0012689821926566462,1.2331308335065843
71,14.03720190506123,13.996560402334417,13.979535134833695,5.163812555470355,0.0,-8.81572257936334,0.0,-0.017025267499998747,0.6159737777760625,2.0159737777761855,-1.4000000000000838,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.9973153125408083,43.0,0.00017363690491479776,0.00017363690491479776,-0.5323163827144822,0.0012652421814151281,4.341266665347787,0.45792438089847565,30.0,0.00017363690491479776,0.00017363690491479776,-0.2479903052250544,0.0012756256619468331,1.3932458062966664
72,2.162405975406946,1.685433302726798,1.2792411676773159,6.609816861517258,0.0,5.33057569383994,-0.5236223725515998,0.11743023750000754,0.506179180055156,-6.906320819945652,7.412500000000804,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,3.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.036121184627215,48.0,0.00017230475324955523,0.00017230475324955523,-0.5155441503350934,0.001274664988159202,4.434063546359539,0.4977280549705029,30.0,0.00017230475324955523,0.00017230475324955523,-0.2421861143161853,0.0012821833680694303,1.699687510728836
73,-2.068716686892003,-2.1765146705892486,-2.2371347458665745,5.805619919208162,0.0,8.042754665074735,-0.030600515273521256,-0.03001955999999286,0.7075540368680748,3.2832603262191293,-2.5757062893510385,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,15.0,15.0,0.0,0.0,2.0,2.0,0.0,0.0,3.715445185249502,44.0,0.0001709828219234744,0.0001709828219234744,-0.5278068696233359,0.00128368190119297,4.668397586454045,0.46293754130601883,30.0,0.0001709828219234744,0.0001709828219234744,-0.27969397654136025,0.0012888063172188898,1.3601731657981873
74,-10.872564808096868,-13.026461560375747,-13.323263229054744,7.4694579461695465,3.552713678800501e-15,20.792721175224294,-0.4367770436809444,0.13997537500000778,0.16383990180439412,-14.676160098196256,14.84000000000064,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,4.303050425744826,31.0,0.00016967103252556393,0.00016967103252556393,-0.6284149366040384,0.0012907876760788982,4.862407392071139,0.5928607881069183,30.0,0.00016967103252556393,0.00016967103252556393,-0.22799952949086824,0.0012951635057106615,1.8437974959611894
75,5.432090706692528,5.414273738219083,5.431067965717167,6.576295266281929,0.0,1.1452273005647615,0.0,0.016794227499999145,0.21019782464055936,-1.334802175359524,1.5450000000000976,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,3.7781132658322654,36.0,0.00016836930724640594,0.00016836930724640594,-0.6118733212351799,0.001297164168338188,4.607427636782329,0.40008807480335234,30.0,0.00016836930724640594,0.00016836930724640594,-0.3116341699535648,0.0013015390723012388,1.4291143735249838
76,22.314141224528342,22.285926008941065,21.993478935374128,8.816507698833933,1.1102230246251565e-16,-13.176971236540185,-0.3409528760656997,0.048505802499997225,0.37665697197920167,-1.6797385387993171,2.05639551077854,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.919358417722914,45.0,0.00016707756887354052,0.00016707756887354052,-0.6387365983592139,0.0013052264564774102,4.878545188903809,0.459711242467165,30.0,0.00016707756887354052,0.00016707756887354052,-0.2543517895042896,0.0013078578165732324,1.7210023860136667
77,4.091249512414171,4.01703431374635,4.0319885912470985,0.687450631044342,0.0,-3.344537960202756,0.0,0.014954277499999438,0.16825333958470878,-2.724246660414967,2.892499999999682,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,3.772722031388964,42.0,0.00016579574078688598,0.00016579574078688598,-0.5965601347741627,0.0013133257965645974,4.732904496647063,0.4860646297534307,30.0,0.00016579574078688598,0.00016579574078688598,-0.2963893324136734,0.0013140333699993788,1.5531973918279012
78,5.39908711931821,5.364127747478567,5.361660945010126,-3.911851552844836,0.0,-9.273512497854966,-0.029885357469208174,0.027418554999997038,0.5359535248809237,-1.8697425448345384,2.4056960697154586,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3038190055537866,37.0,0.00016452374695419386,0.00016452374695419386,-0.6988123961397119,0.001320687711012323,3.870069864633921,0.48634898016850153,30.0,0.00016452374695419386,0.00016452374695419386,-0.3286128650108973,0.0013200444635003805,1.8747042804956435
79,24.980788446954975,24.736927157896172,24.81577121789782,11.715640362968626,0.0,-13.100130854929208,0.0,0.07884405999999843,0.7867686459742913,-4.938231354025458,5.724999999999735,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,3.3530015677213667,40.0,0.00016326151192653943,0.00016326151192653943,-0.6484440952539444,0.0013280012703035028,4.383793324232101,0.3730862056215604,30.0,0.00016326151192653943,0.00016326151192653943,-0.3347100059191386,0.0013260149319345752,1.4325889825820923
80,11.84368347635388,11.811781360515468,11.794972008012135,4.164316447629304,6.938893903907228e-18,-7.630655560382828,0.0,-0.016809352499998195,0.7036163410710117,1.7861163410710752,-1.082500000000035,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,3.763413649135166,45.0,0.00016200896083384592,0.00016200896083384592,-0.7353690207004547,0.001336723739384777,4.989990451600817,0.42611780588825543,30.0,0.00016200896083384592,0.00016200896083384592,-0.32721749171614645,0.0013316730580603083,1.5539704730113348
81,20.755109266958172,20.696380323618413,20.642698311117318,-0.704932891439907,0.0,-21.347631202557217,0.0,-0.053682012500001236,0.7309055240451556,2.4234055240458288,-1.6925000000006527,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,3.6067684474198716,46.0,0.00016076601938044396,0.00016076601938044396,-0.7033024909703628,0.0013457278989295921,4.671362861343052,0.3511626998583476,30.0,0.00016076601938044396,0.00016076601938044396,-0.3405557816227277,0.0013371906204459568,1.4795690655708313
82,9.848019569055468,9.237348992451054,9.321319054389756,5.61979157996229,0.0,-3.701527474427464,-0.00567109305970348,0.08964115500000751,0.12380726016172616,-7.814541423554009,7.93834868371573,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,3.449739634990692,40.0,0.0001595326138406645,0.0001595326138406645,-0.7266054779291153,0.0013548021233873442,4.682387399673462,0.5774064441521962,30.0,0.0001595326138406645,0.0001595326138406645,-0.2809905208647251,0.0013429294534338017,1.9807609657446543
83,9.566283806983208,9.490897878796142,9.518239926295951,1.0701588083727889,-1.3877787807814457e-17,-8.448081117923156,0.0,0.027342047499999418,0.47185020100752695,-2.745649798992307,3.217499999999877,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,3.0,0.0,1.0,3.4213287830352783,39.0,0.00015830867105446586,0.00015830867105446586,-0.7791297137737274,0.0013627609005197883,4.22975644392845,0.461559363702933,30.0,0.00015830867105446586,0.00015830867105446586,-0.3522435615460078,0.0013486968431000907,2.081110171477
84,39.96119119570358,39.92833147908975,39.66363152544198,-4.6440544662549526,0.0,-44.307685991696935,-0.3297208984581914,0.06502094481040897,0.08977507288497577,-1.8127249271147354,1.9024999999997014,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461541831493378,44.0,0.000157094118423094,0.000157094118423094,-0.7429536784237082,0.0013707634008658881,4.72490179809657,0.46141568968693414,30.0,0.000157094118423094,0.000157094118423094,-0.3157958413163821,0.0013543874141760171,1.8845792253812155
85,1.7620441211099243,-0.11378125958997143,-0.03383441252527786,5.254649620888013,0.0,5.288484033413293,-0.012207845430566522,0.09215469249999043,0.5688312883794566,-13.69607747020984,14.264908758589321,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,4.08918492536287,37.0,0.0001558888839047765,0.0001558888839047765,-0.7114206600833584,0.0013788682377167247,5.323160429258604,0.5041107351581255,30.0,0.0001558888839047765,0.0001558888839047765,-0.32679077461361883,0.0013598650267037252,1.838405187924703
86,31.98743433240954,31.94416371656514,31.88986278568156,-3.9693038059083796,0.0,-35.85916659158994,-0.04356851088456892,-0.010732420000000575,0.970159028641703,2.080159028641795,-1.1100000000000776,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.574050574075608,42.0,0.0001546928960104493,0.0001546928960104493,-0.8581089270966393,0.0013870884265218461,4.941827864873977,0.5537259538968404,30.0,0.0001546928960104493,0.0001546928960104493,-0.2771576742331187,0.0013654356085074444,2.0273565471172335
87,-5.931112426114851,-5.984451106532138,-6.000450819032016,3.8301652698136164,0.0,9.830616088845634,0.0,-0.01599971250000063,0.48201684162030745,2.3095168416205034,-1.8275000000001782,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.157605932604882,31.0,0.00015350608379951624,0.00015350608379951624,-0.8840916502860284,0.0013944968663816971,4.352209875660558,0.37399889280398685,30.0,0.00015350608379951624,0.00015350608379951624,-0.31786323289076485,0.0013709277962334454,1.5138346632321675
88,14.396166619766518,13.167953799798953,13.280233651788715,9.360353063987166,1.7763568394002505e-15,-3.9198805878015492,0.0,0.11227985199081049,0.32836808902081316,-11.082476347674131,11.410844436695013,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,3.0,0.0,1.0,3.5639323866045154,37.0,0.00015232837687564123,0.00015232837687564123,-0.8430850183641588,0.001401120491602735,5.204715702984784,0.3845593472321828,30.0,0.00015232837687564123,0.00015232837687564123,-0.31470341198146345,0.0013763064363350472,1.5117893159389495
89,3.5493802558016614,3.251055163929912,2.7261411445694717,4.957836802515159,0.0,2.2316956579456875,-0.651373741856716,0.12645972250000426,0.9455855748954463,-5.461914425105447,6.407500000000926,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,3.0,2.0,0.0,1.0,3.7333386874780423,41.0,0.0001511597053825727,0.0001511597053825727,-0.8295837655300047,0.001408779434291873,5.011274273802594,0.4232184668382009,30.0,0.0001511597053825727,0.0001511597053825727,-0.31383466968933743,0.001382139278575778,1.9148047069708507
90,3.3426437071248074,3.2953480354028875,2.8933217092152703,10.042147255284354,0.0,7.148825546069082,-0.38614691618901986,-0.015879409999998068,0.8947568075979717,2.174756807597572,-1.2799999999996352,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,3.5100787801945463,47.0,0.00015,0.00015,-0.8817572200551946,0.0014186677612126508,5.102832517725356,0.35567830204963685,30.0,0.00015,0.00015,-0.3341101637730996,0.0013876229912663499,1.4366190632184346
91,22.610047652647292,22.544937513107097,22.52275594060867,-2.9721721696935552,0.0,-25.494928110302215,0.0,-0.022181572499999528,0.786886181478792,2.5516688566542967,-1.764782675175487,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.271079746452538,37.0,0.00014884919193944152,0.00014884919193944152,-0.8390108097243953,0.0014288394485373755,4.969184186007525,0.3818543091416359,30.0,0.00014884919193944152,0.00014884919193944152,-0.4004309199750423,0.0013928840092072884,1.5883002320925395
92,7.713428417650852,7.713387093940058,7.638147924697812,4.762678860904365,0.0,-2.8754690637934437,-0.08601460424284824,0.010775435000000009,0.6532164789436763,-0.06428352105630708,0.7175000000000153,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0492067133508076,41.0,0.00014770721294016467,0.00014770721294016467,-0.9321474534709279,0.0014373845784220753,4.188510278376137,0.44754839862386386,30.0,0.00014770721294016467,0.00014770721294016467,-0.3241100179652373,0.00139775185380131,1.824237714211146
93,2.191092426987074,2.0206767351607517,2.043647669672927,8.016354210391926,-1.1102230246251565e-16,5.972706540718997,-0.05053094048941631,0.07350187500000527,0.09435644839899737,-4.128143551601886,4.222500000000856,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.660956768613113,38.0,0.00014657399526513687,0.00014657399526513687,-0.8532279086740393,0.0014456411406986024,4.720384180545807,0.4187723795572917,30.0,0.00014657399526513687,0.00014657399526513687,-0.3336798700193564,0.0014027399127371609,1.9301959017912547
94,10.274157852369171,10.20482532387385,9.930340692021302,6.429610142205914,0.0,-3.5007305498153913,-0.32126870119350315,0.04678406934009156,0.45110427534017106,-2.633107071414327,3.084211346754486,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.7409958974881605,44.0,0.00014544947169700768,0.00014544947169700768,-0.8916913189671256,0.001454422671072693,5.302950975569812,0.3681013738115629,30.0,0.00014544947169700768,0.00014544947169700768,-0.306716401129961,0.001407878950703889,1.6243279834588369
95,22.518615539848238,22.24093821018261,22.192379852849022,-1.378513826458068,0.0,-23.570893679307098,-0.011552812333803786,-0.037005545000002485,0.7970097463202706,5.269509746320134,-4.472499999999872,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0380203672077344,46.0,0.00014433357553412176,0.00014433357553412176,-1.0060181229010872,0.0014642034378915052,5.034302245015684,0.4669068768620491,30.0,0.00014433357553412176,0.00014433357553412176,-0.3063622873276472,0.0014127925698024532,1.9144108911355338
