episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,grad_norm_auction
24,35.86653532498167,10.828032861393154,10.754801509245194,-13.264094511216516,0.0,-24.018896020461717,-0.0732313521475021,0.0,50.03848765059603,50.03848765059603,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
25,-9.433246371172572,-9.452895966262485,-14.223183421430578,2.110283970176928,3.552713678800501e-15,16.333467391607513,-4.78516339183774,0.01487593666957452,0.9909364467219746,-1.40177013414872,2.3927065808706787,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,10.0,10.0,0.0,0.0,5.0,4.0,0.0,1.0,,,,,,,,,,,,
26,42.76318719018309,10.292748441329309,10.113757693174968,-7.644006723050808,0.0,-17.75776441622578,-0.15794968300373569,-0.02104106514680429,56.149046399931066,56.98283842426049,-0.8337920243294031,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,
27,3.3406101946124545,3.340526581010898,1.099762803630544,-3.438642786899551,0.0,-4.538405590530094,-2.2438906523811966,0.003126875000000711,0.3972391836429807,0.09144047329060051,0.3057987103524033,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
28,-28.090359666402946,-40.56271947812959,-41.17683455894253,-8.10223253629384,0.0,33.07460202264869,-0.6141150808114588,0.0,35.31622829766316,35.31622829766316,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
29,41.034281451917195,38.64359644486312,37.05815595933947,2.98043942059458,0.0,-34.07771653874491,-1.78876831145541,0.20332782593326595,30.275783900015085,15.461840146160077,14.813943753854998,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
30,-34.583689810886426,-41.552324777493816,-47.1851072021067,-7.2400403529421204,0.0,39.945066849164576,-5.477293919393773,-0.155488505222101,0.3981722219694461,26.398172221969055,-25.99999999999963,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,
31,11.720417609015785,2.9539378705067065,2.9579898955076125,-2.035299324101892,0.0,-4.993289219609504,0.0,0.004052025000000153,30.069565868833493,29.60824165415616,0.46132421467731594,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
32,55.44334997374583,55.43871190536055,55.439040187864094,-6.071321986805437,0.0,-61.510362174669524,0.0,0.00032828250000016795,0.6810336544756268,0.6810336544756009,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,9.502460680509868,38.0,0.00023447058520450828,7.815686173483609e-05,0.2838147098296567,2.5260478258132935,1.1676638516287008,30.0,0.00023447058520450825,7.815686173483609e-05,0.061954364242653055,0.9451800127824147
33,14.402011949404768,14.235113245833126,11.728320133336833,7.891345677896831,0.0,-3.8369744554399974,-2.5076929325000776,0.0008998200000001408,4.175144258343593,4.0853237762953505,0.08982048204824379,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.608718211834248,39.0,0.00023267171427506018,7.755723809168674e-05,0.3892401112959935,3.1730309571975317,0.997884951531887,30.0,0.00023267171427506018,7.755723809168674e-05,0.025391764822416008,0.7173751577734947
34,22.377858949349903,8.04484869916657,8.046652271699077,-9.36728961340695,0.0,-17.413941885106038,-0.0007021774671533976,0.002505750000000214,38.20896228131897,37.85896228131898,0.3500000000000014,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,8.005692926320163,44.0,0.00023088664438004888,7.696221479334962e-05,0.08302300909153101,2.8555863337083296,0.9050612213710943,30.0,0.00023088664438004886,7.696221479334962e-05,0.0024510796026637155,0.7657156969110172
35,28.65584659191154,9.35886769713434,9.46852047941292,-6.011167845602252,0.0,-15.479688325015175,0.0,0.10965278228187651,56.876607326498906,43.92832673204979,12.948280594449143,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.647849331961738,45.0,0.00022911526963719647,7.637175654573217e-05,0.014298076917313867,2.8632862514919704,1.0677113863329093,30.0,0.00022911526963719647,7.637175654573217e-05,-0.04215134211505453,0.8563280493021012
36,38.757775859368415,29.36854312986095,29.26301426895843,-0.46137609620107023,0.0,-29.724390365159483,-0.10928898590231029,0.003760124999999786,31.090616124695927,30.641854920202636,0.4487612044932896,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.416161274909973,40.0,0.0002273574849765597,7.57858283255199e-05,0.19843521788716317,3.1531747758388518,1.106683131493628,30.0,0.00022735748497655967,7.57858283255199e-05,-0.08042960092425347,0.9317095960179965
37,-0.5634064731807448,-13.621645938520588,-16.645954895570757,-14.611626081817404,0.0,2.0343288137533535,-3.0300537820516587,0.005744824999999672,36.763859889791114,36.13618610941094,0.6276737803801632,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.001403962412188,31.0,0.0002256131861342975,7.520439537809918e-05,0.09837609144949144,3.392732351056991,1.1987292058765888,30.0,0.0002256131861342975,7.520439537809918e-05,-0.10326930483182271,1.0148492376009624
38,-4.760563838985065,-4.7656705029747,-13.787150793949476,-3.184216902608282,0.0,10.602933891341191,-9.021730065976953,0.0002497749999999858,0.7393014503984858,0.7146092631385991,0.024692187259867205,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.8849259344014255,44.0,0.00022388226964648665,7.462742321549556e-05,0.15211858147416601,3.510222128846429,0.9725331284726659,30.0,0.00022388226964648665,7.462742321549556e-05,-0.1208519774178664,0.8749881799022357
39,-14.984497661498521,-14.99140241876678,-15.731836371378487,23.363005552978315,0.0,39.09484192435681,-0.7416804526133944,0.0012465000000001065,0.9665720650073979,0.8309486908503299,0.13562337415706988,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.630711699786939,38.0,0.0002221646328429846,7.405487761432821e-05,0.05771980461615481,3.710408057037153,1.0274049304425716,30.0,0.0002221646328429846,7.405487761432821e-05,-0.1116749902566274,1.1012220094601313
40,41.686383348965535,41.68561892093406,41.68924304093665,-6.9034176748603855,0.0,-48.59266071579702,0.0,0.0036241200000001372,0.6764829165559831,0.2764829165558975,0.4000000000000341,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74882519872565,38.0,0.0002204601738413398,7.348672461377994e-05,0.11614047196742736,3.9873860635255514,1.0933942586183547,30.0,0.0002204601738413398,7.348672461377994e-05,-0.1382211151222388,1.4135219315687815
41,9.050297470787234,9.049574487893498,5.15982411555704,-5.076884611472971,0.0,-10.236708727030011,-3.890252222336912,0.000501850000000043,0.29888341223201564,0.26888341223203094,0.030000000000001137,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.748064953347911,46.0,0.00021876879154074825,7.292293051358275e-05,0.09042221279409916,3.5294641049011894,0.9607767007003228,30.0,0.00021876879154074825,7.292293051358274e-05,-0.15112293288111686,1.1488568544387818
42,2.738739216907561,-0.16552170446580883,-0.6487833526797071,-1.3979150434319516,0.0,-0.7491316907522502,-0.709634512016768,0.22637286380431898,37.27939226985656,17.041892269854806,20.237500000001766,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.296411547395918,36.0,0.00021709038561605672,7.236346187201891e-05,0.16873365410396624,3.9580293132199182,0.7282266286512216,30.0,0.00021709038561605672,7.236346187201891e-05,-0.20046866784493128,0.9618168791135152
43,-33.877447504176715,-33.87768069286495,-42.36176458254232,-3.7907367842341806,0.0,38.57102779830814,-8.484979119674412,0.0008952300000000339,0.20270516960179918,0.15270516960178426,0.05000000000001137,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.271600597783139,38.0,0.00021542485651181197,7.180828550393733e-05,0.2529107203314963,3.991775525243659,0.9188930793354909,30.0,0.00021542485651181197,7.180828550393733e-05,-0.19661289652188618,1.1771679123242695
44,-18.503536093316143,-20.78957593978981,-31.713629088701477,2.134345772907848,0.0,33.84797486160933,-11.146422146791872,0.22236899788190664,0.9628444269606291,-15.119655573040239,16.082500000000863,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.935737924142317,44.0,0.00021377210543635568,7.125736847878523e-05,0.08706912284039638,3.761170503768054,0.947964874158303,30.0,0.00021377210543635568,7.125736847878523e-05,-0.21550015062093736,1.3270232250293097
45,19.376690299968686,13.666346569990509,13.893211545633491,-3.7692935360773423,0.0,-17.662505081710837,0.0,0.22686497564498365,0.8097759379769514,-23.89632551246776,24.7061014504447,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.535349130630493,37.0,0.00021213203435596428,7.071067811865475e-05,0.15134135297675794,4.053515350496447,0.6625635537008444,30.0,0.00021213203435596425,7.071067811865475e-05,-0.22140291780233384,1.2920066008965174
46,-29.992174857371136,-36.088838067733185,-38.22669392865603,-10.554299259933513,0.0,27.672394668722518,-2.144997540921649,0.0071416800000002716,25.326196420708897,24.69142201324591,0.6347744074629882,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,5.4131599476462915,38.0,0.00021050454598903415,7.016818199634472e-05,0.1326558904624299,3.4724514484405518,0.8665363100667794,30.0,0.00021050454598903415,7.016818199634472e-05,-0.20512571881214778,1.1734318400422732
47,24.593744167412297,20.083885882264852,20.305998751022223,4.073159039856235,0.0,-16.232839711165994,0.0,0.2221128687593578,0.5660730756149945,-21.236426924385007,21.802500000000013,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.741019169489543,39.0,0.0002088895438003116,6.96298479334372e-05,0.06256104129342696,4.2548410433989305,0.9210393202801546,30.0,0.0002088895438003116,6.962984793343719e-05,-0.1954959027469158,1.5755437552928924
48,-21.197573605597427,-29.357345004570405,-37.81715814177585,-11.09822534060271,0.0,26.718932801173136,-8.68861054801485,0.22879741080949054,0.27809500819621746,-28.5653135795373,28.84340858773349,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.34108641273097,38.0,0.0002072869319951664,6.90956439983888e-05,0.06433101557195187,3.9544222794081034,0.8917362393190463,30.0,0.0002072869319951664,6.90956439983888e-05,-0.23575425545374554,1.4443491786718368
49,-28.980293697202796,-29.74906327083758,-29.713052868736415,5.292310833367832,0.0,35.00536370210422,-0.050368543896867735,0.08637894599827431,0.3220494205612425,-8.76795057943865,9.089999999999929,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.273126596874661,45.0,0.00020569661551390992,6.856553850463664e-05,0.10627982604006926,4.262283894750807,0.7528528900196155,30.0,0.0002056966155139099,6.856553850463663e-05,-0.20980005835493407,1.2132440408070881
50,1.711517046554436,-0.6796048748023007,-8.38630540335342,-3.104858676972027,0.0,5.281446726381397,-7.714726928552565,0.008026399999999543,16.33430700357036,15.463252960993481,0.8710540425768527,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,3.0,3.0,0.0,0.0,5.3841948986053465,35.0,0.0002041185000261565,6.803950000871885e-05,0.11663776029433523,4.371180350439889,0.8297273034850756,30.0,0.0002041185000261565,6.803950000871885e-05,-0.22705464859803517,1.522860477368037
51,-55.361726369133045,-69.19504488732935,-72.69430960816739,-13.29389327799849,0.0,59.40041633016892,-3.5223744958364804,0.023109774999998698,39.358169424231946,37.19316942423205,2.1649999999998997,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,6.032808459323386,46.0,0.0002025524919252285,6.751749730840951e-05,0.053045695688089596,3.9938187754672505,0.7660669510563215,30.0,0.0002025524919252285,6.751749730840951e-05,-0.23845946937799453,1.3883172820011775
52,9.908306341762,8.60804971357106,8.002627509411964,10.004615002258163,0.0,2.0019874928462023,-0.7699775809928724,0.16455537683566016,0.7946204154807219,-11.402879584521362,12.197500000002115,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,5.965023060177648,43.0,0.00020099849832260343,6.699949944086781e-05,0.14361158953329853,4.350431176119073,0.8055437486618757,30.0,0.0002009984983226034,6.699949944086781e-05,-0.2228209008773168,1.4646833737691243
53,15.612052212807612,15.608916213880914,12.831242108016042,-1.5356200296253577,-4.440892098500626e-16,-14.366862137641403,-2.785490120868431,0.007816015000000369,0.2406595682590904,-0.559999904169403,0.8006594724284977,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.626333299137297,42.0,0.00019945642704240473,6.648547568080159e-05,0.10856888842369829,5.0461413235891435,0.5953391628960768,30.0,0.00019945642704240473,6.648547568080159e-05,-0.2548865561683973,1.4624653955300648
