episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,ent_coef_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,ent_coef_auction,grad_norm_auction
53,40.24373841923807,34.99796168393053,35.21006226589687,-6.019816785864618,0.0,-41.229879051761536,0.0,0.2121005819665174,0.9463392984702352,-22.903660701528796,23.849999999999056,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,7.546443099067325,42.0,0.00019945642704240473,0.00019945642704240473,-0.6095730768782752,0.0011437680389332985,4.564299765087309,0.26268944491942725,30.0,0.00019945642704240473,0.00019945642704240473,-0.5708117077747981,0.0011511355638504027,0.6022942990064621
54,8.71973475336199,7.606779429596262,7.8338362190781545,5.794295438253328,0.0,-2.039540780824819,-0.007925343144620456,0.23498213262881779,0.5849918452246072,-10.549669775712076,11.134661620936694,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,7.191026475694445,45.0,0.00019792618661593412,0.00019792618661593412,-0.6625431027677324,0.001150966663327482,4.448318070835537,0.3918606773018837,30.0,0.00019792618661593412,0.00019792618661593412,-0.6217244595289231,0.0011601151782087982,0.8432837208112081
55,-0.6579988999328634,-4.346817591102374,-4.136126134390958,-3.2880479124665474,0.0,0.8480782219244123,0.0,0.2106914567098095,0.7454584915267475,-19.20629764210039,19.95175613362713,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.844552943047057,47.0,0.000196407686276246,0.000196407686276246,-0.64810156631977,0.0011587297182252749,4.758791076376083,0.41228907480835914,30.0,0.000196407686276246,0.000196407686276246,-0.6799546142419179,0.0011690722894854844,0.8687367916107178
56,17.93518137652427,12.110566736400601,12.348912838722288,-0.8463288555984244,1.7763568394002505e-15,-13.195241694320702,0.0,0.23834610232377512,1.0321552467988084,-24.134238417906765,25.166393664705566,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.967501139640808,30.0,0.0001949008359527637,0.0001949008359527637,-0.7047213266293207,0.0011651710219060382,4.610524837176005,0.42735541860262555,30.0,0.0001949008359527637,0.0001949008359527637,-0.7097399691740672,0.001177765300963074,0.9359551648298899
57,-11.21129021010347,-26.67746101983368,-26.555672985096507,8.142249068876687,0.0,34.69792205397319,-0.0917406271315997,0.2135286618671951,52.26946078328533,39.327052787782364,12.942407995502965,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,7.06821452185165,43.0,0.00019340554626593685,0.00019340554626593685,-0.703924450070359,0.0011710754384524947,4.450068604114444,0.2876153359810511,30.0,0.00019340554626593685,0.00019340554626593685,-0.710962422688802,0.0011861809839804967,0.7805713425079982
58,-12.60967180805892,-13.569315436833842,-13.590650718644136,-4.037687329360239,0.0,9.5529633892839,-0.12735647126919503,0.10602118945577553,0.40427997962547124,-9.796140203033653,10.200420182659096,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.9141895874686865,46.0,0.0001919217285219398,0.0001919217285219398,-0.7106849596552227,0.0011783813521185,4.336894688398941,0.3367665261030197,30.0,0.0001919217285219398,0.0001919217285219398,-0.7443092385927836,0.0011941157863475382,0.8145872304836909
59,19.25517112792113,17.84370498329184,17.98249323621735,2.347724336763323,0.0,-15.634768899454029,0.0,0.1387882529249484,0.9631688579454902,-11.880514065600401,12.843682923545874,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,7.271964323520661,40.0,0.00019044929470741072,0.00019044929470741072,-0.7651540771126747,0.0011858070676680655,4.5559725880622866,0.36545495986938475,30.0,0.00019044929470741072,0.00019044929470741072,-0.7567081173261007,0.0012015912254961828,0.9200654466946919
60,10.384426839624211,10.304496747350358,10.32870131736275,-11.822450942020968,0.0,-22.15115225938373,0.0,0.024204570012019245,0.7678089510284707,-2.8271910489716374,3.5950000000000983,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.915634923511082,36.0,0.00018898815748423097,0.00018898815748423097,-0.7810669110880958,0.0011920749901845637,4.191950168874529,0.24695000400145847,30.0,0.00018898815748423097,0.00018898815748423097,-0.7677552421887716,0.001208799929978947,0.8170225580533346
61,32.9359619150182,26.245785922976488,26.447862012001984,6.913210703169541,0.0,-19.53465130883244,0.0,0.20207608902478963,47.22347802126824,25.86537452278956,21.358103498478677,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.322910334752954,46.0,0.00018753823018434463,0.00018753823018434463,-0.8084305693273959,0.001199008368016423,4.393081794614377,0.32557464614510534,30.0,0.00018753823018434463,0.00018753823018434463,-0.8258091608683268,0.0012158210777367155,0.8586017886797587
62,14.445088419810418,14.087418111004649,14.238815420375532,8.623123656928453,0.0,-5.615691763447077,-0.009401867335540715,0.16079917670660823,21.470554395756466,5.980554395754368,15.490000000002098,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72900800704956,40.0,0.0001860994268046179,0.0001860994268046179,-0.856472909450531,0.0012063972593750806,3.9995459854602813,0.33548087626695633,30.0,0.0001860994268046179,0.0001860994268046179,-0.8497286796569824,0.0012230696816307803,0.794803794225057
63,-10.013754329636868,-14.089519889794257,-14.01263124984542,-1.1037611358048813,0.0,12.908870114040546,-0.14797066701218853,0.22485930696378287,0.9474711769235427,-20.188525355155065,21.13599653207861,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.553088215264407,44.0,0.00018467166200173744,0.00018467166200173744,-0.8847590833902359,0.0012133376545865428,4.729420824484392,0.3368479410807292,30.0,0.00018467166200173744,0.00018467166200173744,-0.8841792444388071,0.001230841203747938,0.8842450986305873
64,25.74843496905669,21.924483990359157,22.105774829960726,6.93686527624531,0.0,-15.168909553715421,-2.4355271701637093e-05,0.18131519487160844,39.83880358541007,19.554925156332185,20.283878429077877,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,4.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.365759563446045,30.0,0.00018325485108714856,0.00018325485108714856,-0.8493119299411773,0.0012195449283656974,4.868552231788636,0.2613205557068189,30.0,0.00018325485108714856,0.00018325485108714856,-0.9376082638899486,0.0012383060335802536,0.7501271704832713
65,8.433935332777764,7.203667611408847,6.218105643519583,6.257842613355505,8.881784197001252e-16,0.039736969835919816,-1.2005009786602159,0.21493901077012945,2.378290876533029,-11.09174342188331,13.470034298416346,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.049658431563267,43.0,0.00018184891002203166,0.00018184891002203166,-0.8590428011361942,0.0012261223286217035,5.058322790057161,0.34704900135596595,30.0,0.00018184891002203166,0.00018184891002203166,-0.9468048950036366,0.001245628669857979,0.9693337877591451
66,19.922459990655625,19.759888437025694,19.964633942922955,6.536017433222028,-8.881784197001252e-16,-13.428616509700914,0.0,0.20474550589383733,18.964516290022132,4.03201629002082,14.932500000001294,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,5.796313027540843,36.0,0.00018045375541231749,0.00018045375541231749,-0.9239077948861651,0.0012333951696443062,4.946823550595178,0.3603529232243697,30.0,0.00018045375541231749,0.00018045375541231749,-0.9825248221556345,0.001252866672196736,1.0767696917057037
67,-44.110939410920764,-44.397218638110715,-45.59522921704415,3.701276235880887,0.0,49.29650545292507,-1.4283855300569144,0.23037495112055523,18.950506772167145,5.350506772166106,13.600000000001003,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,7.111793682310316,45.0,0.00017906930450374054,0.00017906930450374054,-0.9791587273279826,0.0012407989448143376,6.016794109344483,0.3692108064889908,30.0,0.00017906930450374052,0.00017906930450374052,-1.008226098616918,0.0012601761302600304,1.057793394724528
68,50.39893648891666,50.395992298359026,50.396394040858155,8.53181532249326,0.0,-41.86457871836489,0.0,0.00040174249999999146,0.602603958485048,0.5426039584850617,0.060000000000002274,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.364313014010166,47.0,0.00017769547517693053,0.00017769547517693053,-0.9511797732495247,0.001249693061641239,4.978422793936222,0.30875778645277024,30.0,0.0001776954751769305,0.0001776954751769305,-1.0230598707993825,0.0012672890792600811,0.8755004326502482
69,6.746234201504194,5.061812260161122,5.191821050217042,4.57786473640636,-8.881784197001252e-16,-0.6139563138106809,-0.06939328619392526,0.19940207625183393,6.148971804001192,-12.978528195997697,19.127499999998893,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,2.0,0.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.525365195491097,44.0,0.0001763321859425413,0.0001763321859425413,-1.02322588048198,0.0012577216469005427,5.19597222588279,0.27776473661263784,30.0,0.0001763321859425413,0.0001763321859425413,-1.0069939772288004,0.001274294126778841,0.9847497264544169
70,13.476390728148544,12.218508168082353,12.333390909036682,3.231358437073302,-3.552713678800501e-15,-9.102032471963378,-0.09988921174340248,0.21477195269965477,28.000329208098464,11.215536367317394,16.784792840781083,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,5.777596581549871,42.0,0.00017497935593641746,0.00017497935593641746,-1.0657778226193928,0.0012652951741724142,5.084745878265018,0.2876727377374967,30.0,0.00017497935593641746,0.00017497935593641746,-1.088640566666921,0.0012809688147778313,0.929625807205836
71,-24.799945551398196,-26.11209598846171,-26.163987513788506,0.6635926991206564,0.0,26.827580212909165,-0.14391398853524606,0.09202246320587024,0.3121176976496258,-11.454913518065133,11.767031215714741,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2584083942656825,47.0,0.00017363690491479773,0.00017363690491479773,-1.1575612476531496,0.0012731364819201384,5.0524756604052605,0.27906049812833467,30.0,0.00017363690491479776,0.00017363690491479776,-1.0736689607302348,0.0012875584536232055,0.9759879380464553
72,-13.547071792751012,-13.643336687790956,-13.899508366480692,24.791842521406682,0.0,38.69135088788736,-0.46766607166323837,0.21149439296981587,7.403708099775827,3.102658457515804,4.301049642260007,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,6.492710175968352,42.0,0.00017230475324955523,0.00017230475324955523,-1.079005356345858,0.001280681529481496,4.710461707342239,0.3107975875337919,30.0,0.00017230475324955523,0.00017230475324955523,-1.1274054268995921,0.0012940294031674664,0.9742852052052816
73,27.0002992122445,26.761623642406924,26.962914096482812,8.2484036794241,0.0,-18.714510417058722,0.0,0.20129045408050283,14.611867120868524,-4.8854433763740985,19.497310497242633,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76576356511367,38.0,0.0001709828219234744,0.0001709828219234744,-1.168882961335935,0.001287456969485471,5.298173295824151,0.28543288509051007,30.0,0.0001709828219234744,0.0001709828219234744,-1.1289453208446503,0.0013003173478258153,1.0233271529277166
74,-0.5289844394956162,-3.7648128365054236,-4.304994491554964,4.864528590631341,0.0,9.16952308218631,-0.7508412296323286,0.21065957458328236,0.9390915183976318,-17.988408481602278,18.927499999999913,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0098606083128185,36.0,0.00016967103252556393,0.00016967103252556393,-1.1457935223976772,0.0012934016736431255,5.576145158873664,0.27237025400002796,30.0,0.00016967103252556393,0.00016967103252556393,-1.1864044666290283,0.0013064445500882962,0.990757139523824
75,14.62345948422626,9.549249530444815,9.781019099228633,0.02991676077965119,0.0,-9.75110233844898,0.0,0.2317695687831022,39.50600708909965,22.526007089099135,16.980000000000498,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.163326649562173,46.0,0.00016836930724640594,0.00016836930724640594,-1.2087768355141515,0.0013004342782432618,5.883164351401121,0.304598585019509,30.0,0.00016836930724640594,0.00016836930724640594,-1.1898649911085764,0.0013125944416970015,0.9712254603703817
76,-4.598409257534513,-9.483115615309277,-9.259596811600689,-15.965834505534563,0.0,-6.706237693933884,-0.01020880280526626,0.2337276065146663,26.67887180759358,22.10137180759322,4.577500000000359,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.290835025575426,45.0,0.00016707756887354052,0.00016707756887354052,-1.1546607494354248,0.0013088938210987383,4.8381468031141495,0.27466254582007726,30.0,0.00016707756887354052,0.00016707756887354052,-1.2433291057745615,0.0013187862350605428,1.0438604970773062
77,36.617710924558196,36.41295426013053,36.63313710087708,9.47858669555765,0.0,-27.154550405319434,0.0,0.22018284074635558,31.30845861747828,4.525004579308899,26.783454038169385,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.389414019700958,41.0,0.00016579574078688598,0.00016579574078688598,-1.2505150073912086,0.0013166971209390861,5.568114327221382,0.2780095820625623,30.0,0.00016579574078688598,0.00016579574078688598,-1.2210851291815439,0.0013249053076530497,1.1547317902247112
78,46.629845728572036,46.59217084339655,46.60490008339875,14.313857417437056,0.0,-32.29104266596168,0.0,0.012729240000003236,4.545474358788411,1.9410019365133078,2.604472422275064,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67130737900734,40.0,0.00016452374695419386,0.00016452374695419386,-1.2629063472151756,0.0013235172926215455,5.095082843303681,0.33236180022358897,30.0,0.00016452374695419386,0.00016452374695419386,-1.274318273862203,0.0013310184159005681,0.9571759690841039
79,49.204278714500106,49.1683861628595,49.187237127863305,5.488203312730821,0.0,-43.69903381513249,0.0,0.018850965000000042,0.2731607888803609,-1.894532967266846,2.1676937561471767,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,5.036993171857751,46.0,0.00016326151192653943,0.00016326151192653943,-1.3891269149987593,0.0013309771513930805,5.269458185071531,0.2129626880089442,30.0,0.00016326151192653943,0.00016326151192653943,-1.2880607922871907,0.0013370793351593117,0.9862986266613006
80,-15.080273713218048,-15.722764723784627,-15.83302813043786,13.518471532284233,0.0,29.351499662722073,-0.23681085358441578,0.126547446932863,0.03944630379943703,-8.015553696199524,8.054999999998973,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,5.241703639030456,50.0,0.00016200896083384592,0.00016200896083384592,-1.2989246249198914,0.0013393990881741048,5.523098592758179,0.2561544852952162,30.0,0.00016200896083384592,0.00016200896083384592,-1.257811419169108,0.0013429479983945688,1.1270338237285613
81,7.584706781035828,7.574728481888378,7.568652257360659,5.9436574761751215,0.0,-1.6249947811855336,-0.005776284525680353,-0.00029993999999994043,0.9764143680741455,0.9989143680741295,-0.022499999999990195,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.822962798012627,45.0,0.00016076601938044396,0.00016076601938044396,-1.3949141131507026,0.0013480027775383658,5.206045866012573,0.23967442164818445,30.0,0.00016076601938044396,0.00016076601938044396,-1.3369953155517578,0.0013488317529360453,0.9010763823986053
82,38.486765422721874,37.430057876584115,37.52622715746322,-3.1482804406494087,0.0,-40.674507598112626,-0.0010719840398394354,0.097241264923613,0.5178718640333528,-10.279628135967563,10.797500000000937,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,5.4020543261007825,44.0,0.0001595326138406645,0.0001595326138406645,-1.4220285280184313,0.0013562189706135541,4.943098675120961,0.259344278772672,30.0,0.0001595326138406645,0.0001595326138406645,-1.3636333266894023,0.0013548354113784929,1.008693257967631
83,-15.742904456473974,-15.85977752021569,-16.181401704168476,5.01443646750253,0.0,21.19583817167099,-0.4307368664522784,0.10911268249999957,6.915010185726089,-3.4186702640312685,10.333680449757358,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,5.207948895387871,43.0,0.00015830867105446586,0.00015830867105446586,-1.4196200620296389,0.0013639640366268713,5.327537849892018,0.24017527426282564,30.0,0.00015830867105446586,0.00015830867105446586,-1.340761931737264,0.0013609358109533786,1.0873995165030161
84,9.429680428818756,9.42809984549944,9.656593243590105,8.415148730389262,0.0,-1.2414445132008416,-0.0031047672875246235,0.23159816537951589,14.724934493533766,-0.39756550646592537,15.122499999999697,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.987787701189518,48.0,0.000157094118423094,0.000157094118423094,-1.4684188564618428,0.0013722347672834683,5.36648478358984,0.3540174633264542,30.0,0.000157094118423094,0.000157094118423094,-1.4229855179786681,0.0013670043166105945,1.2884684105714161
85,37.72800885353354,36.791646326400375,36.97890987089367,3.9829955375008814,0.0,-32.995914333392754,0.0,0.18726354449344143,5.024233357370022,-9.676582698107634,14.700816055477668,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.308825804637029,39.0,0.0001558888839047765,0.0001558888839047765,-1.5346951912610958,0.0013801970680315907,5.501567382078904,0.31720268428325654,30.0,0.0001558888839047765,0.0001558888839047765,-1.4008841474850973,0.0013730256701819598,1.3067914843559265
86,14.969656000288524,14.723584190647374,14.853797340866938,4.668713359294541,0.0,-10.185083981572394,0.0,0.13021315022159566,15.358062565284897,4.960562565285802,10.397499999999102,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,5.544871794550042,38.0,0.0001546928960104493,0.0001546928960104493,-1.557708137913754,0.0013878105827117044,5.876613830265246,0.26768927921851476,30.0,0.0001546928960104493,0.0001546928960104493,-1.3634238521258035,0.001378965024681141,1.0031708975632985
87,25.657447816362037,23.58381908897509,23.82197470696988,2.041795271168422,0.0,-21.780179435801465,0.0,0.23815561799270135,34.610099747526746,14.400099747525871,20.210000000000875,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.733678989632185,43.0,0.00015350608379951624,0.00015350608379951624,-1.5556311690530111,0.0013954288266642496,4.967047890951467,0.2160573773086071,30.0,0.00015350608379951624,0.00015350608379951624,-1.424624788761139,0.0013847554645811519,0.9098054746786753
88,31.621655625927815,31.582605608562513,31.604129706065628,11.746104383092666,0.0,-19.858025322972967,0.0,0.02152409750000084,0.4988922760815768,-1.9761077239184957,2.475000000000037,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,5.347881596262862,41.0,0.00015232837687564123,0.00015232837687564123,-1.5794188104024747,0.001403100629586999,6.007059242667221,0.33414966364701587,30.0,0.00015232837687564123,0.00015232837687564123,-1.424724002679189,0.0013905707785549263,1.2426674902439117
89,22.86976183140723,19.90370689682962,20.139932744264698,1.986369516306667,0.0,-18.153563227958042,0.0,0.23622584743050054,36.59665576095594,17.22223834052245,19.37441742043345,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,5.041276127793068,43.0,0.0001511597053825727,0.0001511597053825727,-1.653850799383119,0.0014111229792497185,5.587952774624492,0.31597741693258286,30.0,0.0001511597053825727,0.0001511597053825727,-1.4561924159526825,0.0013963969851223132,1.3169132709503173
90,13.81407048989422,10.818056520981916,11.036330372930333,6.370471884299846,1.7763568394002505e-15,-4.665858488630487,0.0,0.2182738519491963,33.034523446626324,17.3089975703745,15.725525876251814,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,4.518092638406998,39.0,0.00015,0.00015,-1.6434135742676563,0.001418807078152895,5.363816869564546,0.292142666131258,30.0,0.00015,0.00015,-1.472705896695455,0.0014020541760449607,1.2332654903332392
91,24.234143728410345,24.19974325823034,24.09820851130373,12.039705255243087,-2.220446049250313e-16,-12.058503256060654,-0.31767948643687305,0.21614473950779325,0.09526362574059988,-1.8547363742593515,1.949999999999978,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,4.814000515937805,50.0,0.00014884919193944152,0.00014884919193944152,-1.6261416959762574,0.0014270866266451775,5.0928006362915035,0.3542685026923815,30.0,0.00014884919193944152,0.00014884919193944152,-1.506536328792572,0.0014077728769431512,1.3258788257837295
92,31.046724659336178,31.044871501040845,31.042591603540206,10.396712600456725,0.0,-20.645879003083476,0.0,-0.002279897499999992,0.2170245610248145,0.4304832511645841,-0.2134586901397971,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6839537991417775,45.0,0.00014770721294016467,0.00014770721294016467,-1.668140819337633,0.0014361548884254363,5.156872974501716,0.3342783642311891,30.0,0.00014770721294016467,0.00014770721294016467,-1.5276482542355856,0.0014134623808786273,1.4052977959314983
93,-7.194010328475997,-7.205844370083879,-7.21059384008242,-7.520780771602605,0.0,-0.310186931520191,0.0,-0.004749470000000014,0.8721801155571143,1.0878438126809207,-0.21566369712381173,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.024330412640291,34.0,0.00014657399526513687,0.00014657399526513687,-1.6754249684950884,0.001443541214993114,5.532964965876411,0.30793904736638067,30.0,0.00014657399526513687,0.00014657399526513687,-1.4772706826527913,0.0014190795055280129,1.3400557855765025
94,31.97658636930653,31.96549659711776,31.96356787211665,3.963306816033259,0.0,-28.0002610560834,0.0,-0.00192872499999999,0.8755798729807367,1.0530798729807547,-0.17749999999999488,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.120853880177373,46.0,0.00014544947169700768,0.00014544947169700768,-1.706344135429548,0.001451064832508564,4.965490424114725,0.3240315740307172,30.0,0.00014544947169700768,0.00014544947169700768,-1.5366598645846048,0.0014245736412703991,1.5174915313720703
95,29.002240405332735,29.000642603537916,29.000166293538136,8.354002788366419,0.0,-20.646163505171714,0.0,-0.000476310000000031,0.34771892080328826,0.3997251299103635,-0.05200620910708416,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.84337095618248,40.0,0.00014433357553412176,0.00014433357553412176,-1.7464205890893936,0.0014592553838156165,5.275197076797485,0.25195682818690934,30.0,0.00014433357553412176,0.00014433357553412176,-1.5208449761072795,0.0014299482301188013,1.1002002318700155
