episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,grad_norm_auction
28,8.260227366259642,8.251929121826997,6.656389900766816,-1.1964398234921803,0.0,-7.852829724258996,-1.595539221057706,0.0,0.9109470035432281,0.9109470035432432,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,
29,27.690174999999726,-70.0279925625001,-70.02126513309429,-95.68324833285178,0.0,-25.661983199757447,0.0,0.006727429405722128,100.0,98.8524999999999,1.1475000000000861,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,
30,9.071645574993454,-23.32719380588165,-23.7794712179452,-29.69103688245393,0.0,-5.911565664508727,-0.45207025896061737,-0.00020715310245160033,56.48653160737151,56.91997837391991,-0.433446766548391,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
31,3.030446250682362,3.026804662041142,2.0699891499953833,-7.673545506352328,0.0,-9.743534656347713,-0.9568155120456083,7.112532784958604e-16,0.603455768157076,0.6034557681570232,7.105427357601002e-14,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
32,5.877760642099907,5.877224431375149,5.856744715027746,6.558515889832595,0.0,0.7017711748048467,-0.020729666348245246,0.0002499499999999502,0.2564794471648639,0.23156224320004248,0.024917203964818786,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,17.0,0.0,0.0,2.0,2.0,0.0,0.0,10.288230705261231,40.0,0.00023447058520450825,7.815686173483609e-05,0.44713244698941707,3.0110522270202638,0.38691009978453317,30.0,0.00023447058520450825,7.815686173483609e-05,-0.034918885119259356,0.4298919598261515
33,14.025203764607781,9.773000288467674,9.779777018466024,1.929046807456117,0.0,-7.850730211009909,0.0,0.006776730000000162,21.349001079755112,20.62087165019972,0.7281294295554135,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,17.0,0.0,0.0,2.0,2.0,0.0,0.0,9.447051468102828,46.0,0.00023267171427506018,7.755723809168674e-05,0.27649755326464126,3.1789301063703452,0.26831067266563574,30.0,0.00023267171427506018,7.755723809168674e-05,-0.0729224809135,0.46903087695439655
34,15.199776497822924,-2.600869042654473,-2.5607917401545706,-10.423260357619071,-3.552713678800501e-15,-7.8624686174645095,0.0,0.04007730250000113,47.82926064783581,42.19081125135827,5.638449396477555,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,9.507455253601075,40.0,0.00023088664438004886,7.696221479334962e-05,-0.2945125836879015,3.596468189358711,0.25219249799847604,30.0,0.00023088664438004886,7.696221479334962e-05,-0.16136361931761106,0.446965450545152
35,10.798440294809552,-9.780429299074882,-9.938385605170279,0.023419767214558296,0.0,9.961805372384827,-0.2924785915896422,0.1345222854949283,59.833938975670684,45.36393897567145,14.469999999999231,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,8.119275261716146,41.0,0.00022911526963719647,7.637175654573217e-05,-0.27896448315643685,3.140878668645533,0.22393655454119046,30.0,0.00022911526963719647,7.637175654573217e-05,-0.24343432585398356,0.4269990200797717
36,-1.0953530195183703,-19.64964266373472,-20.385875277557368,-16.222548947482643,0.0,4.163326330074711,-0.8980350129131409,0.1618023990912958,54.722190531930124,43.074690531931104,11.64749999999902,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8.434735666621815,44.0,0.00022735748497655967,7.57858283255199e-05,-0.10457471836442975,3.4633371206847103,0.20952052349845568,30.0,0.00022735748497655967,7.57858283255199e-05,-0.2366553470492363,0.5069112258652846
37,10.317013492231126,5.560801242044886,5.764932296521544,-1.0795318246917611,0.0,-6.8444641212133,0.0,0.20413105447770402,39.29427773811021,21.808741940300546,17.48553579780967,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.703496816830757,39.0,0.00022561318613429753,7.520439537809918e-05,0.07759338330764037,4.3143165080975265,0.21905625388026237,30.0,0.0002256131861342975,7.520439537809918e-05,-0.2670368974407514,0.5425134112437566
38,59.870212137506314,59.615745900332925,58.88358368338565,18.591200118903117,-1.1102230246251565e-16,-40.292383564482535,-0.8488534332386735,0.1166912162908351,0.9805353388754696,-5.0444646611249695,6.025000000000453,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.222847253848345,39.0,0.00022388226964648665,7.462742321549556e-05,0.17461334336071443,3.796702892352373,0.2428202065328757,30.0,0.00022388226964648665,7.462742321549556e-05,-0.25974940160910287,0.6151388823986054
39,22.022572279060114,4.573008111633172,4.590163198948669,-5.562683461042912,0.0,-10.15284665999158,0.0,0.017155087316279016,41.415175479823965,41.77267547982406,-0.35750000000009763,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.379812250746058,47.0,0.0002221646328429846,7.405487761432821e-05,0.1596712205123077,4.5318309728135455,0.2661590459446112,30.0,0.0002221646328429846,7.405487761432821e-05,-0.2649032379190127,0.5597242578864098
40,-8.45288609522322,-28.65688335571793,-30.65731947521672,-17.413861238139326,0.0,13.243458237077407,-2.0276731883414527,0.02723706884074686,44.782394126433175,44.948856782453,-0.16646265601982885,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.953552596709308,34.0,0.0002204601738413398,7.348672461377994e-05,0.2037397662506384,4.876968692330753,0.22086376349131268,30.0,0.0002204601738413398,7.348672461377994e-05,-0.2578395927945773,0.5971470475196838
41,14.008542078710889,13.968172350918246,14.170108492941237,11.613330884927414,0.0,-2.5567776080138307,0.0,0.20193614202117022,14.131177791411062,-2.009221933800305,16.140399725211363,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,7.886952956517537,39.0,0.00021876879154074825,7.292293051358275e-05,0.11900821433235438,4.418281023318951,0.18633905195941527,30.0,0.00021876879154074825,7.292293051358274e-05,-0.23396692425012589,0.5565202335516611
42,12.892669308224868,-5.1890871347662255,-4.985909268417597,-13.018329668752909,0.0,-8.032420400335305,0.0,0.20317786634754748,62.88264860399907,42.52264860399819,20.360000000000877,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.748901235429864,38.0,0.00021709038561605674,7.236346187201891e-05,0.1698922244586835,4.198089066304658,0.1677521472175916,30.0,0.00021709038561605672,7.236346187201891e-05,-0.26241285155216854,0.47966626832882564
43,36.49497864071054,34.02359847449065,34.15821116878263,9.308929140353854,0.0,-24.84928202842877,0.0,0.13461269428975356,26.72812392597622,15.72062392597664,11.007499999999563,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,1.0,0.0,2.0,8.078929326113533,34.0,0.00021542485651181197,7.180828550393733e-05,0.20073405718978712,5.213955367312712,0.19724053045113882,30.0,0.00021542485651181197,7.180828550393733e-05,-0.29275811165571214,0.5077863603830337
44,23.48821444758505,22.173915636122373,22.32842706141396,11.329475311407721,0.0,-10.998951750006238,-0.0018346209184869622,0.15634604620805292,6.435712793798928,-11.464287206201174,17.900000000000116,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,7.782929941459939,54.0,0.00021377210543635568,7.125736847878523e-05,0.11749157435864348,5.254857191333064,0.17280501661201317,30.0,0.00021377210543635568,7.125736847878523e-05,-0.30851910809675853,0.5188722491264344
45,11.886935790698772,-10.668740877330912,-10.450497916006034,-18.687115217640823,0.0,-8.236617301634809,0.0,0.21824296132267565,74.41668210228833,47.492817002184324,26.92386510010401,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,7.062365506824694,38.0,0.00021213203435596422,7.071067811865475e-05,0.1388174017744237,5.1186522245407104,0.1849843534330527,30.0,0.00021213203435596425,7.071067811865475e-05,-0.3465066154797872,0.5959561963876089
46,36.81448845801606,34.6384868944621,34.85957716697747,12.839019238917661,3.552713678800501e-15,-22.020557928059823,0.0,0.22109027251106061,36.61129890514796,14.751276431393865,21.860022473754054,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.75901684650155,43.0,0.00021050454598903415,7.016818199634472e-05,0.2608784036927445,5.13443354118702,0.22473900119463602,30.0,0.00021050454598903415,7.016818199634472e-05,-0.38285931448141736,0.7803807392716408
47,14.89137327034041,9.958723254242607,9.841802647211138,0.06465981956133582,0.0,-9.777142827649797,-0.3454964053347567,0.22857579830359598,9.625429954416717,-22.20957004558576,31.83500000000249,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.784760735755743,43.0,0.0002088895438003116,6.96298479334372e-05,0.1781370737265016,5.24339924302212,0.2553798178831736,30.0,0.0002088895438003116,6.962984793343719e-05,-0.43467883865038554,0.6901397794485092
48,-52.04885920524248,-86.74804579167801,-91.94877034022667,-69.30175727089654,0.0,22.647013069330104,-5.2079579410519745,0.007233392499999533,60.186015470778074,58.90601547077814,1.279999999999923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,2.0,0.0,1.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.4100155497706215,43.0,0.0002072869319951664,6.90956439983888e-05,0.1508665140501635,4.954380880954654,0.1725960680594047,30.0,0.0002072869319951664,6.90956439983888e-05,-0.40041907827059425,0.6352693408727645
49,14.85831005783075,11.237859924664294,10.768906222818101,3.1362031485706927,0.0,-7.632703074247407,-0.6875507510362695,0.21859704918795195,40.51569040045581,19.027480477368663,21.488209923087148,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.058650195598602,36.0,0.0002056966155139099,6.856553850463664e-05,0.09307649571241604,5.1367940704027815,0.1959586461385091,30.0,0.0002056966155139099,6.856553850463663e-05,-0.4210706959168116,0.7157225082317988
50,26.715974088016083,16.754977291031388,16.503062622903734,0.933448941971512,-1.5987211554602254e-14,-15.56961368093221,-0.3225194526558962,0.0706047845288925,46.70604687266391,31.56104687266361,15.145000000000287,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,7.183560972628386,46.0,0.0002041185000261565,6.803950000871885e-05,0.2711958707026813,5.510286642157513,0.2614981537063917,30.0,0.0002041185000261565,6.803950000871885e-05,-0.4260246068239212,0.8366771012544632
51,25.539237851899088,25.06458848618506,25.189205341503712,10.929095838320734,0.0,-14.260109503182973,-0.10142115613223268,0.22603801145177407,9.909845909834573,-6.889480137964185,16.799326047798797,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.602737798247227,43.0,0.0002025524919252285,6.751749730840951e-05,0.2631724272356477,5.659134193908336,0.21719615757465363,30.0,0.0002025524919252285,6.751749730840951e-05,-0.5199214885632197,0.7093622331817945
52,6.424723835327313,4.841499516039336,3.638527000440342,5.5220673083089995,0.0,1.8835403078686608,-1.4280547554110115,0.22508223980971515,36.237290913066275,12.58262420677013,23.65466670629613,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,4.0,0.0,1.0,7.510350858843005,37.0,0.00020099849832260343,6.699949944086781e-05,0.3085278660260342,5.542242269258241,0.24343951592842739,30.0,0.0002009984983226034,6.699949944086781e-05,-0.5448048561811447,0.8031814654668172
53,-46.05991104685563,-82.77503823989557,-84.92202676035959,-63.297079294939046,0.0,21.62494746542052,-2.282310421141162,0.13532190067714978,59.47916893397307,60.59300883191057,-1.113839897937498,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.393749396006267,42.0,0.00019945642704240473,6.648547568080159e-05,0.31993918928007287,6.101265748341878,0.24491101751724878,30.0,0.00019945642704240473,6.648547568080159e-05,-0.5693219800790151,0.7017887443304062
