episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,ent_coef_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,ent_coef_auction,grad_norm_auction
53,42.24790845040843,35.96791153592934,35.87570487467793,-5.354174177083574,0.0,-41.229879051761536,-0.30984094297055265,0.21763428172021726,0.33257798400094885,-25.059922015998154,25.392499999999117,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.154035795302619,42.0,0.00019945642704240473,0.00019945642704240473,-0.3159582752379633,0.0011492719114314588,4.824778704416184,0.34257192760705946,30.0,0.00019945642704240473,0.00019945642704240473,-0.5458599170049031,0.0011534128648539384,0.6364997605482737
54,10.38209320587157,10.353834074395495,10.572206040612237,8.532665259787425,0.0,-2.039540780824819,0.0,0.2183719662143459,7.438954745518188,-1.6810452544793293,9.119999999997528,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,7.918847205903795,45.0,0.00019792618661593412,0.00019792618661593412,-0.37272969683011375,0.001154243956423468,4.769893217086792,0.3697340259949366,30.0,0.00019792618661593412,0.00019792618661593412,-0.5586979210376739,0.0011621548949430386,0.7392969638109207
55,14.150312285508335,11.003537105615809,11.1853419946038,12.03342021652821,0.0,0.8480782219244123,0.0,0.18180488898518102,0.06841728304904393,-17.739152121486885,17.80756940453591,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40174171772409,47.0,0.000196407686276246,0.000196407686276246,-0.32432045660754466,0.0011595743559697207,5.005314471873831,0.3107468036313852,30.0,0.000196407686276246,0.000196407686276246,-0.5955986003081004,0.0011705156493311128,0.720747243364652
56,20.122619739428046,20.11164936197343,20.322436131561435,7.127194437240735,0.0,-13.195241694320702,0.0,0.21078676959187795,21.320104303304035,-1.0473956966980253,22.367500000002078,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.76673633257548,30.0,0.0001949008359527637,0.0001949008359527637,-0.36949694926540055,0.0011640168532418707,5.086088673273722,0.3326157256960869,30.0,0.0001949008359527637,0.0001949008359527637,-0.5959149122238159,0.0011787358205765485,0.8254366974035899
57,-16.860017776692985,-26.07530286952749,-30.92037090498623,3.777551148986972,0.0,34.69792205397319,-5.079963937433366,0.23489590197512256,44.85168804865427,30.356688048656604,14.494999999997663,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.016661017440086,43.0,0.00019340554626593685,0.00019340554626593685,-0.38330505095249,0.0011682395314321268,4.876248035320016,0.32051445643107096,30.0,0.00019340554626593685,0.00019340554626593685,-0.5977845152219137,0.0011864930080870788,0.7938724110523859
58,-1.453994754325322,-2.290646111853229,-2.2788730204573953,7.274090368826505,0.0,9.5529633892839,-0.07381866752939459,0.08559175892603055,0.9611812140414884,-9.146864804554111,10.10804601859556,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,7.490468315456225,46.0,0.0001919217285219398,0.0001919217285219398,-0.33070145996854355,0.0011738296471657636,4.733500488426374,0.3156648347775141,30.0,0.0001919217285219398,0.0001919217285219398,-0.6046736180782318,0.0011938949697650968,0.7512285590171814
59,22.38150255304572,22.194897779555827,22.277367603614316,6.642598704160281,0.0,-15.634768899454029,-0.12753554451393256,0.210005368574604,23.184777465213642,4.31977746521617,18.864999999997476,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,8.171798384189605,40.0,0.00019044929470741072,0.00019044929470741072,-0.4382908456027508,0.0011795377417001874,5.067455291748047,0.291920094192028,30.0,0.00019044929470741072,0.00019044929470741072,-0.6361045877138773,0.0012010393392605087,0.783547047773997
60,18.197449942021194,17.484416039684724,17.53068483677358,-4.620467422610137,0.0,-22.15115225938373,0.0,0.04626879708647944,0.9358665196687497,-8.44413348033101,9.37999999999974,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.022568808661567,36.0,0.00018898815748423097,0.00018898815748423097,-0.43542129505011773,0.0011847656310742928,4.658457984526952,0.25925416822234787,30.0,0.00018898815748423097,0.00018898815748423097,-0.6592734277248382,0.0012079784840655823,0.7363642930984498
61,35.1468830652957,25.219963710107425,25.430021344066912,5.895370035234458,0.0,-19.53465130883244,-0.015396318935273712,0.22545395289283338,56.00488709429815,31.50701406859792,24.497873025700216,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114872797675755,46.0,0.00018753823018434463,0.00018753823018434463,-0.43118523417607596,0.0011905061369559364,4.805006615493609,0.2981202706694603,30.0,0.00018753823018434463,0.00018753823018434463,-0.6945198953151703,0.00121467891925325,0.8229742954174678
62,15.402821294939713,14.827338942613244,15.017224498719212,9.401532735272136,3.552713678800501e-15,-5.615691763447077,-0.013701703720656155,0.2035872598257266,28.08353651485426,7.58605531436773,20.497481200486515,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.726012796163559,40.0,0.0001860994268046179,0.0001860994268046179,-0.4662109699100256,0.001196627112221904,4.493362984061241,0.2761445795496305,30.0,0.0001860994268046179,0.0001860994268046179,-0.7033035655816396,0.0012211787553193668,0.7502987802028656
63,-6.12891713980207,-6.173475122379386,-6.3979420963199845,6.510928017720557,0.0,12.908870114040546,-0.45804375250564533,0.23357677856653214,18.723744078376896,-2.1108761824729427,20.834620260849846,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,7.529688629237088,44.0,0.00018467166200173744,0.00018467166200173744,-0.4773881228810007,0.0012021190037061883,5.123725132508711,0.2523870470623175,30.0,0.00018467166200173744,0.00018467166200173744,-0.7537025193373362,0.001227901290015628,0.8115977595249811
64,30.01818230664321,20.820540534102072,20.741031792126137,5.572122238410717,0.0,-15.168909553715421,-0.2647454581304238,0.18523671615333667,51.59952900427025,30.327614104213904,21.271914900056355,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,4.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,7.4468981663386025,30.0,0.00018325485108714856,0.00018325485108714856,-0.4197611533105373,0.0012073635240085422,5.260598746935527,0.3090650960803032,30.0,0.00018325485108714856,0.00018325485108714856,-0.7851406554381053,0.0012348681959944467,0.8273687452077866
65,6.587853596238347,5.357216792492802,3.986475110468877,4.026212080304791,0.0,0.039736969835919816,-1.5751183197054814,0.20437663768327766,22.321059821307742,11.093407067918964,11.227652753388785,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.8902256267015325,43.0,0.00018184891002203166,0.00018184891002203166,-0.43023432479348295,0.0012126789119657735,5.594812371010004,0.2937371815244357,30.0,0.00018184891002203166,0.00018184891002203166,-0.783964192867279,0.0012415987245428066,0.7639675865570704
66,20.123732019152158,19.69539183580329,18.175654285601954,4.747037775901035,-8.881784197001252e-16,-13.428616509700914,-1.701247925240061,0.18151037503774967,19.359770304212418,6.544770304211376,12.815000000001014,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,6.815402626991272,36.0,0.00018045375541231749,0.00018045375541231749,-0.4614570364356041,0.001218434937375908,5.268463532129924,0.27386353984475137,30.0,0.00018045375541231749,0.00018045375541231749,-0.842150092124939,0.0012484993087127805,0.8701723684867223
67,-49.54686880790541,-69.26060923083207,-72.18699260406368,-22.890487151138636,0.0,49.29650545292507,-3.1630164581856093,0.23663308495622318,57.90765813364586,44.40015813364482,13.507500000001038,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.105444558461507,45.0,0.00017906930450374054,0.00017906930450374054,-0.4878502102361785,0.001224222083369063,6.6242514822218155,0.35350900193055473,30.0,0.00017906930450374052,0.00017906930450374052,-0.8712592522303263,0.0012555485630097488,1.031527535120646
68,46.381055175525034,46.37489171264891,46.27646348235977,4.411884763994873,0.0,-41.86457871836489,-0.09533388400566878,-0.0030943462828188217,0.8200772494554087,0.7850772494554166,0.035000000000003695,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.532522313138272,47.0,0.00017769547517693053,0.00017769547517693053,-0.45527025058548504,0.0012315697745083178,5.591319566077375,0.2798928186297417,30.0,0.0001776954751769305,0.0001776954751769305,-0.8595600048700969,0.0012623913702555002,0.7864888578653335
69,6.359198673124411,5.857574711318612,3.0369617132922406,2.423005399481556,-1.7763568394002505e-15,-0.6139563138106809,-3.0195757705829074,0.19896277255751252,10.807458353063112,-7.082541646935788,17.889999999998867,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,2.0,0.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,7.647216265851801,44.0,0.0001763321859425413,0.0001763321859425413,-0.5315845857628367,0.0012391882721038366,5.89754843711853,0.2930103758970896,30.0,0.0001763321859425413,0.0001763321859425413,-0.8446630895137787,0.0012692444492131473,1.0988746484120686
70,15.40230408277057,14.993726270784965,9.04075442085354,-0.061278051109834836,0.0,-9.102032471963378,-6.132462869265105,0.17949101933284362,19.482009167591315,6.392009167590469,13.090000000000838,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,6.832936553728013,42.0,0.00017497935593641746,0.00017497935593641746,-0.5346705374263582,0.001246447059591966,5.833368193535578,0.31018213629722596,30.0,0.00017497935593641746,0.00017497935593641746,-0.8999906539916992,0.0012759408564306796,0.8908727904160817
71,-17.377705123637497,-18.02753744745182,-19.8691787991272,6.958401413781954,0.0,26.827580212909165,-2.0587965059779876,0.21715515430119633,17.66878220233258,-8.061217797667567,25.730000000000143,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.433568589230801,47.0,0.00017363690491479773,0.00017363690491479773,-0.5319424268413098,0.0012536179447705125,5.585159032902819,0.3160160278280576,30.0,0.00017363690491479776,0.00017363690491479776,-0.9170026183128357,0.001282582055622091,1.0599663436412812
72,-13.286820505389187,-16.971485273386403,-19.45954613365317,19.231804754234204,0.0,38.69135088788736,-2.7256458025703623,0.2375849423039356,22.594932907377682,19.195480634767172,3.399452272610504,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,7.580069587344215,42.0,0.00017230475324955523,0.00017230475324955523,-0.5022469826397442,0.0012605238339996763,5.402577752158756,0.305574077864488,30.0,0.00017230475324955523,0.00017230475324955523,-0.9564128299554189,0.001289465371519327,0.8809699734052022
73,27.411211004042343,25.66035382768478,24.98669293009355,6.2721825130348225,0.0,-18.714510417058722,-0.8642080438731217,0.19054714628350386,4.733987034331022,-13.231995980794292,17.965983015125314,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.722501252826891,38.0,0.0001709828219234744,0.0001709828219234744,-0.5701603199306288,0.0012672220258728455,6.2896735730924105,0.3287627433737119,30.0,0.0001709828219234744,0.0001709828219234744,-0.9535519003868103,0.001296240285349389,0.9206665545701981
74,2.30485219079128,0.519519504387695,-2.8380695152692788,6.33145356691703,0.0,9.16952308218631,-3.586284575058386,0.22869555540554692,6.735865794546285,-13.361634205454006,20.09750000000031,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.263332347075145,36.0,0.00016967103252556393,0.00016967103252556393,-0.5543873666061295,0.0012734460987202409,6.474488589498732,0.2915095274647077,30.0,0.00016967103252556393,0.00016967103252556393,-0.9578313450018565,0.001302878112376978,0.9129237443208694
75,15.052869811228447,12.289356749747995,11.991182139566197,2.240079801117221,0.0,-9.75110233844898,-0.5308469006498147,0.23267229047268972,33.663817436078304,16.62381743607783,17.040000000000504,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270508564036826,46.0,0.00016836930724640594,0.00016836930724640594,-0.5909764384445937,0.0012802791088293104,6.360612319863361,0.2837893947958946,30.0,0.00016836930724640594,0.00016836930724640594,-0.9903661568959554,0.0013095801773791512,0.9034252673387527
76,-2.4261356181850715,-6.910521225457441,-9.006134417550362,-15.71237211148424,0.0,-6.706237693933884,-2.269743391212117,0.1741301991236124,23.421367977706893,21.176367977706587,2.245000000000328,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.421314530902439,45.0,0.00016707756887354052,0.00016707756887354052,-0.5581965417497687,0.0012884634003664057,5.380332003699409,0.29105816334486007,30.0,0.00016707756887354052,0.00016707756887354052,-1.0159088253974915,0.00131646905404826,0.9885763665040334
77,36.39727835685699,35.302824845127965,35.47412245845453,8.31957205313511,0.0,-27.154550405319434,0.0,0.171297613328278,31.25161322038369,10.461613220383473,20.790000000000234,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.6994820106320265,41.0,0.00016579574078688598,0.00016579574078688598,-0.6524871406031818,0.0012965593401842365,6.257428180880662,0.297309610247612,30.0,0.00016579574078688598,0.00016579574078688598,-1.0033534288406372,0.0013234197666558126,1.1901361842950184
78,46.082580947060706,46.07317848803707,45.967110333546124,13.676067667584439,-1.1102230246251565e-16,-32.29104266596168,-0.10781956924415681,0.0017514147504360182,2.485309935074369,0.9696627776516284,1.5156471574227437,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.570162856578827,40.0,0.00016452374695419386,0.00016452374695419386,-0.6310097962617874,0.001303413207642734,5.984683227539063,0.33493730425834656,30.0,0.00016452374695419386,0.00016452374695419386,-1.0493754684925078,0.0013301878740700583,1.0357308348019918
79,44.980898183737736,44.97790743838518,44.87957744135278,1.1805436262202886,0.0,-43.69903381513249,-0.09780708478251654,-0.000522912249978069,0.5718149034857305,0.546877075086526,0.024937828399206222,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,6.3349219716113545,46.0,0.00016326151192653943,0.00016326151192653943,-0.7592952555936315,0.0013109311517125564,6.0709061518959375,0.2822973559300105,30.0,0.00016326151192653943,0.00016326151192653943,-1.0424522439638773,0.0013369395087162654,1.064212175210317
80,-15.359076541137256,-16.306973361598544,-16.34486959076415,13.006630071957934,0.0,29.351499662722073,-0.26849275153409735,0.23059652236771905,26.092997575112562,9.735999283387855,16.35699829172471,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,6.236903800964355,50.0,0.00016200896083384592,0.00016200896083384592,-0.6327432167530059,0.0013187468284741044,6.2458469200134275,0.26112278054157895,30.0,0.00016200896083384592,0.00016200896083384592,-1.0503670851389566,0.001343477164239933,1.0488206962744395
81,10.570560016265517,10.570108172053827,9.534878962357675,7.909884181172151,-3.469446951953614e-18,-1.6249947811855336,-1.0354759178104018,0.00024670812091917566,0.49574564791493003,-0.21256627476868584,0.7083119226837065,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.950406138102213,45.0,0.00016076601938044396,0.00016076601938044396,-0.689206647210651,0.001326372275232441,5.914998976389567,0.2982944796482722,30.0,0.00016076601938044396,0.00016076601938044396,-1.090698891878128,0.001350033391887943,1.0423534194628397
82,33.75243961197343,33.75173514375855,33.75173514376144,-6.922772454351186,0.0,-40.674507598112626,0.0,0.0,0.26541820112313985,0.2654182011231194,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,6.488142880526456,44.0,0.0001595326138406645,0.0001595326138406645,-0.73090460896492,0.0013335038622079248,5.3432176817547195,0.30430829972028733,30.0,0.0001595326138406645,0.0001595326138406645,-1.0766338268915812,0.0013565365069856247,1.1361005544662475
83,-13.409541387443824,-13.722649804460797,-17.177396503078402,4.018441668592604,1.7763568394002505e-15,21.19583817167099,-3.653626903068897,0.19888020445202362,13.067490820834692,-5.595609144829304,18.663099965664003,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,6.431475478549336,43.0,0.00015830867105446586,0.00015830867105446586,-0.7039898218110551,0.0013404095269263137,6.32788023837777,0.28666585087776186,30.0,0.00015830867105446586,0.00015830867105446586,-1.119821959733963,0.0013629992492496968,1.1013212283452352
84,11.952181477276099,10.381183469452798,10.311160404446461,9.069715891245618,0.0,-1.2414445132008416,-0.27155336655730267,0.20153030154781354,0.37515461821442386,-12.533945938224324,12.909100556438723,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.289123564958572,48.0,0.000157094118423094,0.000157094118423094,-0.7677171416580677,0.0013481013277972427,6.044887925187747,0.2659242250025272,30.0,0.000157094118423094,0.000157094118423094,-1.1411321004231771,0.001369460893329233,1.075415027141571
85,38.838577929489475,38.44706095610907,35.67232884199005,2.6764145085972757,0.0,-32.995914333392754,-2.885025900631046,0.11029378650967404,0.03536828186994967,-6.257131718130948,6.292500000000892,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.100190070959238,39.0,0.0001558888839047765,0.0001558888839047765,-0.8155018419791491,0.00135555323989441,5.79237194550343,0.2922765739262104,30.0,0.0001558888839047765,0.0001558888839047765,-1.0897149046262105,0.0013758333671527604,1.3138514856497447
86,15.371482294296584,15.361035764374767,15.414787596890127,5.229703615317736,0.0,-10.185083981572394,-0.14504507987152238,0.19879691238691466,17.859453026937075,1.0220826738486615,16.837370353088424,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,6.614895619844136,38.0,0.0001546928960104493,0.0001546928960104493,-0.8546767062262485,0.001362139803332914,6.594541907310486,0.2855430647730827,30.0,0.0001546928960104493,0.0001546928960104493,-1.1012389441331227,0.0013822091782155137,1.129996265967687
87,25.88469286862528,24.649419910145625,24.805471549891923,3.025292114090464,0.0,-21.780179435801465,-0.07778469307186242,0.23383633282105185,31.84613087120165,11.114283415855724,20.731847455345935,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.818468631700028,43.0,0.00015350608379951624,0.00015350608379951624,-0.8754973231359969,0.0013688646478924988,5.415858906368877,0.24772123768925666,30.0,0.00015350608379951624,0.00015350608379951624,-1.1587729712327322,0.0013884486203702788,1.0246860285600026
88,33.083781900675255,33.07555329115349,32.99010890254883,13.132083579575827,0.0,-19.858025322972967,-0.08569558860319404,0.0002512000000000209,0.9319235667232846,0.9071168349096156,0.024806731813631296,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,6.448696392338451,41.0,0.00015232837687564123,0.00015232837687564123,-0.83901448656873,0.0013763627531461235,6.573160700681733,0.3128464991847674,30.0,0.00015232837687564123,0.00015232837687564123,-1.1228755056858062,0.0013947767787612976,1.0812241713205972
89,23.42267828286822,21.488201614274992,20.33717688092302,2.18361365296499,0.0,-18.153563227958042,-1.3854161280366384,0.23439139468389236,33.22235011900189,13.908546540142954,19.313803578858906,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.080197655877401,43.0,0.0001511597053825727,0.0001511597053825727,-0.9200175099594649,0.0013836733265888206,6.176577601321908,0.2765576596061389,30.0,0.0001511597053825727,0.0001511597053825727,-1.1874622066815694,0.0014009088433037202,1.1959952970345815
90,15.60520993991122,9.09687568770292,9.220811259894477,4.554952771263991,-8.881784197001252e-16,-4.665858488630487,0.0,0.12393557219065694,35.11393714534434,25.51143714534385,9.602500000000479,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,5.598829935758542,39.0,0.00015,0.00015,-0.8914200021670415,0.001390527468174696,5.854823363132966,0.2490903027355671,30.0,0.00015,0.00015,-1.194165790081024,0.0014071228254276017,1.1815671086311341
91,24.703088172554214,24.703073851364877,24.371805423705048,12.313302167644391,0.0,-12.058503256060654,-0.339006802660478,0.007738375000000661,0.5742200390942287,0.03784334728609218,0.5363766918081398,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,5.8199027967453,50.0,0.00014884919193944152,0.00014884919193944152,-0.8877760887145996,0.0013981830654665828,5.687657828330994,0.27809714128573737,30.0,0.00014884919193944152,0.00014884919193944152,-1.2224956373373668,0.0014132800938872,1.2661597967147826
92,32.241339396425246,32.175811047400096,32.15818034772866,11.512301344645188,0.0,-20.645879003083476,0.0,-0.01763069967188792,0.9531580038168102,2.5598505625357877,-1.6066925587189806,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.832839822769165,45.0,0.00014770721294016467,0.00014770721294016467,-0.9247363514370388,0.0014064270278645887,5.730576176113552,0.2879448833564917,30.0,0.00014770721294016467,0.00014770721294016467,-1.2511762857437134,0.0014193552429787814,1.0621534655491511
93,-1.5543600075052382,-1.5601282938525811,-2.9265837173459706,-3.236770648866157,0.0,-0.310186931520191,-1.3662306034960494,-0.00022482000000000852,0.7644923533086398,0.7594923533086448,0.004999999999999005,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.04130019159878,34.0,0.00014657399526513687,0.00014657399526513687,-0.9070090975831536,0.0014131743228062987,6.117507001932929,0.2937643925348918,30.0,0.00014657399526513687,0.00014657399526513687,-1.2043554425239562,0.0014253593399189413,1.3146008749802907
94,30.782007724264986,30.75659956994041,30.74602921541094,2.745768159327546,0.0,-28.0002610560834,0.0,-0.010570354528273948,0.5239935484366924,1.5939935484366465,-1.0699999999999683,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.095199693804202,46.0,0.00014544947169700768,0.00014544947169700768,-0.9512380789155546,0.0014202270869408612,5.795091991839201,0.26035697932044666,30.0,0.00014544947169700768,0.00014544947169700768,-1.2423409163951873,0.0014313041387746732,1.2043327033519744
95,29.985458851686417,29.97836179511125,29.558151399886178,8.911987894714455,0.0,-20.646163505171714,-0.4145583509201174,-0.0056520443008828405,0.6691448384548977,0.8424402990815492,-0.1732954606266079,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.8251667499542235,40.0,0.00014433357553412176,0.00014433357553412176,-0.9702804759144783,0.0014281855517765507,6.023514127731323,0.28466996202866235,30.0,0.00014433357553412176,0.00014433357553412176,-1.243764728307724,0.00143717984125639,1.2032831271489461
